,countyFIPS,state,county,PVI,pop_density,avg_household_size,share_granpa_house,healthcare_prof_pc,health_factors,pres_vote_average,Years of Potential Life Lost Rate,% Fair or Poor Health,% Low Birthweight,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,# Driving Deaths,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,% Uninsured,Primary Care Physicians Ratio,Dentist Ratio,Mental Health Provider Ratio,Preventable Hospitalization Rate,% With Annual Mammogram,% Vaccinated (Flu),High School Graduation Rate,% Some College,% Unemployed,Income Ratio,% Single-Parent Households,Social Association Rate,Violent Crime Rate,Injury Death Rate,Average Daily PM2.5 (Air pollution),Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,Life Expectancy,Age-Adjusted Death Rate,Child Mortality Rate,Infant Mortality Rate,% Adults with Diabetes,HIV Prevalence Rate,% Food Insecure,% Limited Access to Healthy Foods,Drug Overdose Mortality Rate,Motor Vehicle Mortality Rate,% Insufficient Sleep,% Uninsured (Children),Other Primary Care Provider Ratio,% Disconnected Youth,Average Grade Performance,Median Household Income,% Enrolled in Free or Reduced Lunch,Segregation index (Black/White),Segregation Index (White/Not-White),Homicide Rate,Suicide Rate (Age-Adjusted),Firearm Fatalities Rate,Juvenile Arrest Rate,Average Traffic Volume per Meter of Major Roadways,% Homeowners,% Severe Housing Cost Burden,% less than 18 years of age,% 65 and over,% Black,% American Indian & Alaska Native,% Asian,% Native Hawaiian/Other Pacific Islander,% Non-Hispanic White,% Not Proficient in English,% Female,% Rural,2016_senate_vote_split
184,47041,Tennessee,DeKalb,19.85958177,0.465977372,1.770739094,-0.522272619,0.907194139,0.036542314,0.313234707,-0.134504932,6.268047985,1.780686445,-6.882632623,-1.143421326,-0.476265607,0.75263667,-0.038536479,0.672033211,-0.042898119,-0.309243982,0.142856792,-0.31127407,-0.020218329,-0.070039267,0.152105268,0.191895673,0.730929038,1.125787982,0.740519121,-1.285404813,1.20879235,4.476224078,2.150715634,0.01050787,-0.278662307,-1.785559455,0.436683752,0.210862336,1.280846109,-0.553175579,0.247627794,-1.208508271,2.88944118,-0.208695571,0,-0.21002235,0.620814409,-4.557955472,3.90E-05,-0.313689384,0.416084953,-1.330937016,0.320640835,0,0,0,-1.110938385,0,0.222105026,0.86075546,0,-0.446758629,-0.452704768,0,0.127804572,4.021598265,-0.372996477,2.426869093,1.811861188,0.231458699,0.040210269,0.049260182,-0.003415521,1.517647943,0.019019864,2.877556578,-0.59630012,0
185,47101,Tennessee,Lewis,18.46203436,0.405321244,1.681756406,-0.542315793,0.640286379,0.026869349,0.476130659,-0.131443643,6.351611915,1.700005676,-6.843815486,-1.584075392,-0.47045749,0.881414808,-0.024012953,0.643424553,-0.019499145,-0.136067352,0.114614985,-0.364047548,-0.049022525,-0.042037471,0.146062151,0.153497739,0.711694063,0.844340986,0.72479561,-1.527343248,1.208482456,3.80490832,2.702415495,0.013254621,-0.445326464,-1.5863826,0.427679963,0,0.892498661,-0.499336989,0.196233346,-1.22367688,2.756514927,0,0,-0.213706953,0.230480256,-4.699287425,9.30E-05,0,0.405526875,-1.328029035,0.253422127,0,0,0,-0.949779693,0,0.118161872,0.732545371,0,-0.618986314,-0.784132969,0,0.068308522,4.558333893,-0.236420662,2.418233908,2.064064035,0.317130024,0.05243429,0.027243098,-0.008536542,1.61832692,0.009094221,2.946642439,-0.53408027,0
186,47131,Tennessee,Obion,21.99157298,0.445760832,1.604223153,-0.362786239,0.813709029,0.041378797,0.591479925,-0.100035282,6.795341331,1.672975101,-7.318830954,-1.439723198,-0.423992553,1.087459828,-0.079774199,0.597362286,-0.033148547,-0.160079238,0.242143796,-0.288912427,-0.017676783,-0.026318628,0.130652201,0.333173751,0.807868937,0.952589831,0.654884223,-1.523140413,1.347576527,4.56754843,2.202492209,0.018172862,-0.40095218,-0.935904319,0.490706484,0,1.442965781,-0.561899434,0.140750704,-1.246788795,2.392417717,-0.143544778,0,-0.191599337,0.38248678,-5.617945117,0.000250404,0,0.388641177,-1.387415745,0.274472309,0,0,0,-0.996424112,0,0.343805933,1.394014039,0,-0.34277545,-0.460173315,0,0.106873862,3.96463113,-0.431610171,2.434490402,2.013750891,1.719755096,0.030243319,0.019665012,-0.018180001,1.435525242,0.119846183,2.967704137,-0.468585454,0
187,47167,Tennessee,Tipton,20.29720384,0.57228823,1.956688574,-0.603333226,0.840214553,0.016121609,0.679117213,-0.112707744,5.481172786,1.678251121,-6.441298775,-1.230792391,-0.441416904,1.027363364,-0.056165206,0.679398851,-0.074096751,-0.322264781,0.181713227,-0.219144101,-0.027769656,-0.040785527,0.09306401,0.262064725,0.634754164,0.995889368,0.755181806,-1.86501551,1.14846571,4.08561895,2.150192576,0.010197939,-0.614496381,-1.325686182,0.454691329,0,1.284157361,-0.576220908,0.317127105,-1.224765419,2.450839319,-0.1321631,-0.60412141,-0.206337748,0.476655258,-4.805286389,0.00031421,-0.275070451,0.46690795,-1.409367066,0.232625002,0,0.291124197,0,-1.426133767,0,0.222052455,0.868381786,-0.019826911,-0.353256902,-0.456998757,0,0.091036475,4.099368749,-0.416621782,2.765561745,1.426248962,2.970138723,0.041592185,0.031532295,-0.026247891,1.315506729,0.058305026,2.91211124,-0.419441398,0
188,47045,Tennessee,Dyer,21.34763688,0.484843281,1.666505029,-0.330530503,0.855815849,0.038154475,0.641268981,-0.128780017,6.059422366,2.071400773,-6.961902478,-1.530893005,-0.38914385,0.972990372,-0.070117148,0.621564638,-0.072146837,-0.33097464,0.243446674,-0.352419494,-0.019069746,-0.025956956,0.112764573,0.390324164,0.673224114,1.060838675,0.747471474,-1.832457828,1.244748754,4.15456054,2.524504251,0.015394492,-0.709197766,-0.99925308,0.459193224,0,1.325528516,-0.574235157,0.12030973,-1.197738589,3.005059761,-0.165057388,-0.930962332,-0.206337748,0.316220074,-5.335281211,0.000700489,0,0.435538256,-1.362958483,0.225964944,0,0.425620207,0,-1.037891023,0,0.288580635,1.205559294,0,-0.295658379,-0.331914744,0,0.107263218,3.623567981,-0.453256694,2.686813388,1.735466243,2.286421952,0.033018085,0.033480703,-0.005529081,1.38469396,0.067311793,2.977894376,-0.326149243,0
189,47065,Tennessee,Hamilton,22.3312591,0.803285815,1.681756406,-0.328190503,1.047769272,0.006448644,0.271932413,-0.097453082,5.541343712,1.841023066,-5.812328053,-1.116830133,-0.400760084,0.738327988,-0.101784256,0.799549315,-0.3763335,-0.345455972,0.203670561,-0.228983224,-0.007347677,-0.018765238,0.028342221,0.194762593,0.846338886,1.082488444,0.656512988,-2.270563471,0.925887044,4.448629886,2.049716881,0.017068447,-0.609176341,-1.100697423,0.490706484,0,1.538811796,-0.538183427,0.137246537,-1.266603602,2.110882882,-0.150673697,-0.656347677,-0.164578918,0.910295285,-4.769953401,0.0007087,-0.209987872,0.240408457,-1.400221992,0.289440651,0,0.19635197,0,-1.339966931,0,0.365410059,1.470515976,-0.026513019,-0.260864399,-0.419278424,0,0.596256423,3.72286345,-0.516375324,2.33244467,1.733795806,3.104599048,0.047767188,0.089098803,-0.025206473,1.233134294,0.197335727,2.974012273,-0.076257849,0
190,47139,Tennessee,Polk,18.56661432,0.391816831,1.580321548,-0.522504942,0.930277454,0.025257188,0.584854817,-0.123782805,6.109215383,1.60593887,-6.631282365,-1.30676723,-0.487881842,0.904308699,-0.083515018,0.639064834,-0.042898119,-0.742185557,0.121206018,-0.288912427,-0.013652667,-0.039171912,1.021166,0.261688735,0.692459088,0.844340986,0.710009157,-1.466620702,1.141158278,4.035313741,1.670884631,0.016842308,-0.206045476,-1.560492377,0.436683752,0,1.3967153,-0.558665735,0.249379878,-1.210236233,2.889110097,-0.213862322,0,-0.196512141,0.260707175,-4.310624555,7.30E-06,-0.246135055,0.481917363,-1.357193572,0.308589841,0,0,0,-0.983210926,0,0,0.803688189,0,-0.514834059,-0.651645671,0,0.062054886,4.304832722,-0.407977869,2.197562055,2.068784886,0.113410861,0.050524487,0.016237626,-0.012211225,1.645105094,0.017419779,2.917470459,-0.760889194,0
191,47185,Tennessee,White,20.72826198,0.479243263,1.806599759,-0.365576411,0.881033648,0.0123599,0.492453053,-0.117056059,7.137817392,1.560125088,-7.107987673,-1.192804971,-0.458841256,0.643890688,-0.040842845,0.605330466,-0.050697777,-0.366335179,0.126034332,-0.329163385,-0.024218007,-0.037711311,0.409542075,0.251490018,0.865573861,1.125787982,0.728352179,-1.664149792,1.004382746,3.894855774,1.622681674,0.011466677,-0.233820468,-1.682293337,0.427679963,0,1.40318676,-0.567715752,0.181632651,-1.216606455,2.792602898,-0.101641897,0,-0.266519591,0.299362753,-4.310624555,0.000279715,-0.282625946,0.560260413,-1.302214389,0.235365439,0,0,0,-0.998087474,0,0.429578513,1.330104354,-0.017048342,-0.394156571,-0.605517879,0,0.090694215,4.702497645,-0.415865695,2.457650217,1.999236291,0.284590305,0.045782883,0.016974208,-0.015858856,1.614910342,0.020541262,2.937111635,-0.594819187,0
192,47163,Tennessee,Sullivan,19.43473206,0.723061151,1.580321548,-0.422599536,1.077224792,0.006986031,0.772681368,-0.108862877,5.944684604,1.555014798,-6.702924066,-1.291572262,-0.418184436,0.847073971,-0.08890736,0.572353181,-0.187191793,-0.297647333,0.105839716,-0.277284373,-0.006435326,-0.019238194,0.050157876,0.258351828,0.865573861,1.082488444,0.733135703,-2.0262523,1.006900304,4.240381196,2.161563513,0.017645826,-0.445145678,-1.334185205,0.459193224,0,1.240253556,-0.563302499,0.149511121,-1.241976202,2.435977555,-0.118598632,-0.50940119,-0.18177373,0.312441709,-4.381290531,0.000661034,-0.313701175,0.329297858,-1.335900334,0.196386499,0,0.212710634,0,-1.078233408,0,0.317891337,0.97336371,-0.009794852,-0.351916614,-0.364795428,0,0.3093836,4.199434336,-0.393593063,2.163019433,2.16021695,0.356711311,0.032545465,0.032984632,-0.006870847,1.619441332,0.050360927,2.953578555,-0.194493182,0
193,36095,New York,Schoharie,18.82696654,0.430554881,1.61998935,-0.328409366,0.698601347,0.018808544,0.348796311,-0.069220764,4.28501867,1.240594586,-4.545791802,-1.367547101,-0.47045749,0.738327988,-0.056208818,0.896639162,-0.074096751,-0.071614396,0.113427067,-0.078712983,-0.031997421,-0.048060708,0.045806831,0.180052002,0.788633962,1.104138213,0.6433649,-2.015766156,1.31286169,4.021011196,2.606342182,0.008201309,-0.082306369,-0.83565447,0.337642076,0,1.606062054,-0.516236132,0.261644462,-1.320448815,1.590059147,0,0,-0.147384105,0.347609566,-3.780629733,0.00035576,-0.121251693,0.307414853,-1.298819411,0.170609349,0,0,0,-1.353109833,-0.843899388,0.205013503,0.540542212,0,-0.295272714,-0.199406153,0,0.137556026,4.371894335,-0.479432504,1.952319126,2.156034488,0.207338504,0.024907473,0.033121944,-0.005529614,1.615184031,0.061624606,2.86648829,-0.630360766,0.004409171
194,36035,New York,Fulton,19.53290561,0.541592252,1.588322773,-0.373158853,0.719500671,0.031168444,0.280984373,-0.076462384,4.56131549,1.335759635,-5.575772752,-1.291572262,-0.476265607,0.801286189,-0.091943431,0.836557238,-0.040948205,-0.323969886,0.118063781,-0.211988376,-0.020902592,-0.053249318,0.032088954,0.254591932,0.90404381,1.082488444,0.605872985,-1.859517125,1.388470174,3.862575476,2.79338963,0.010248945,-0.187613225,-0.866173741,0.360151548,0,1.523879573,-0.544799554,0.192145152,-1.283930811,1.867287755,-0.087628678,0,-0.15352511,0.434802601,-4.20462559,0.00017928,-0.141076423,0.268556776,-1.382189433,0.155579541,0,0.437986412,0,-1.203899235,-0.723151332,0.386383714,1.155487444,0,-0.273813782,-0.174018588,0.017023371,0.231727696,4.167704722,-0.535847447,2.257342438,1.932471075,0.322143484,0.026442317,0.029380654,-0.006738151,1.605375007,0.071864707,2.888738811,-0.383287775,0.024108438
195,36083,New York,Rensselaer,21.81486088,0.659361818,1.61998935,-0.282381945,0.916654905,0.009135579,-0.131453322,-0.075034038,4.349341239,1.455606653,-4.417435483,-1.15101881,-0.476265607,0.603826378,-0.075417602,0.908690147,-0.081896409,-0.259175909,0.177076512,-0.119858406,-0.016682973,-0.031242938,0.036379568,0.191331688,0.846338886,1.104138213,0.671311183,-2.410457719,1.06010217,4.060703665,2.259086092,0.010217789,-0.280387928,-0.792950417,0.409672386,0.210862336,1.560190013,-0.531104439,0.183384734,-1.292712632,1.689889831,-0.11856258,-0.584068378,-0.108081677,0.662667066,-3.921961685,0.000219606,-0.118705386,0.157618369,-1.383013663,0.121381529,0,0.129855852,0,-1.665329906,-0.751114671,0.412501465,1.511753345,-0.010465596,-0.235095181,-0.127080339,0.01902612,2.734622159,3.6770578,-0.518399137,2.197354712,1.67230815,1.126983043,0.030140843,0.117894746,-0.009167048,1.436629813,0.112415566,2.909824006,-0.232162623,0.255780763
196,36033,New York,Franklin,21.6894587,0.360500475,1.596289878,-0.150105527,0.776479874,0.03009367,-0.219081298,-0.067905322,4.530317416,1.401033488,-5.671473429,-1.28777352,-0.435608787,0.835627026,-0.074384382,0.93731522,-0.046797948,-0.51025257,0.064454164,-0.183365473,-0.013880755,-0.03042222,0.021996948,0.165999392,1.057923607,0.995889368,0.667983597,-1.696904575,1.405978847,4.658550377,2.682225466,0.011762761,-0.168661125,-0.895875446,0.333140182,0,1.45746755,-0.509541999,0.134910426,-1.297216217,1.738575317,-0.072492583,0,-0.15352511,1.633416189,-4.59328846,0.000464429,-0.109006419,0.221554932,-1.363688865,0.248100715,0,0.256387295,0,-1.141441164,-0.940959688,0.335784893,2.076787611,0,-0.21093757,-0.174489552,0.013046483,0.308610593,4.225078119,-0.509486009,2.177562743,1.657711207,0.911937549,0.667480574,0.019976247,-0.004444768,1.418695268,0.077005147,2.585246563,-0.476892121,0.183601703
197,36081,New York,Queens,35.82173783,1.306088388,1.99561255,-0.39866976,0.815796005,0.014509448,-0.994787824,-0.049179329,5.36104302,1.54084197,-3.76939486,-0.885106874,-0.505306193,0.812733135,-0.111489191,0.739341194,-0.688319822,-0.219712155,0.234288205,-0.127014132,-0.01309874,-0.018890432,0.037165173,0.196172554,0.673224114,0.909290293,0.604277341,-2.179470718,0.978970822,4.523703656,2.022357422,0.005696829,-0.54957057,-0.4904074,0.364653442,0,3.487431675,-0.212248874,0.35859308,-1.372453567,1.164167556,-0.086582846,-0.37894541,-0.133873896,2.29230489,-3.709963756,1.64E-06,-0.120488289,0.095055893,-1.496756294,0.193550274,0,0.177387383,0,-1.603199822,-1.21777179,0.496004669,1.424742,-0.008733523,-0.114267352,-0.056426456,0.005674457,9.400739734,2.602494978,-1.035710285,2.259674061,1.547487725,2.916434207,0.116585527,1.132280426,-0.039877864,0.434427997,2.207423605,2.961228516,0,0.607450231
198,36115,New York,Washington,19.40354934,0.486893678,1.666505029,-0.451465699,0.749229937,0.022570253,0.138803271,-0.0793649,4.129671373,1.387379142,-4.657209078,-1.276377294,-0.487881842,0.738327988,-0.075158356,0.895290949,-0.070196922,-0.188982433,0.098865484,-0.193204595,-0.025097773,-0.060802708,0.043026997,0.21506603,0.827103911,0.995889368,0.617552658,-1.85800758,1.126856636,3.835598455,2.201531354,0.011748985,-0.129709765,-0.886063483,0.400668597,0.210862336,1.620623764,-0.532478605,0.228354876,-1.286008238,1.769905106,-0.11094395,-0.478703759,-0.152296909,1.027424596,-3.709963756,0.000219866,-0.078435325,0.275355574,-1.378692078,0.157099813,0,0.37198113,0,-1.309909277,-0.770946162,0.416073583,0.84859118,0,-0.21781669,-0.210563592,0.022650143,0.334558175,4.252477781,-0.551360985,2.104347849,1.921173618,0.477429201,0.028908889,0.02359068,-0.005900686,1.602100046,0.097209435,2.77420981,-0.51663577,0.11944702
199,36061,New York,New York,37.50799023,1.483973031,1.359266904,-0.365610058,0.867658288,0.006448644,-1.319201101,-0.044825551,4.521110754,1.554424732,-3.766500347,-0.554616324,-0.482073725,0.500803868,-0.113804178,1.135580248,-0.350984612,-0.120948757,0.38373603,-0.094813366,-0.006142071,-0.007789869,0.007010016,0.144849979,0.750164012,0.995889368,0.578521775,-2.837706214,1.000339955,8.501905463,2.489868933,0.015803446,-0.539112187,-0.544983311,0.48620459,0,2.647682306,-0.039549215,0.389546554,-1.388974448,1.113884017,-0.083855737,-0.278227844,-0.079833057,5.462352998,-4.451956507,0,-0.168854648,0.059179091,-1.292544337,0.196075246,0,0.162154777,0,-1.982212078,-1.121130405,0.432535949,1.505058005,-0.006875375,-0.141511593,-0.041833094,0.011725084,9.291423018,1.407307596,-0.808422809,1.609380211,1.628581873,2.02307621,0.103758898,0.54106621,-0.030839228,0.815534652,1.362040569,3.027798975,0,0.65938944
200,36011,New York,Cayuga,19.34003961,0.547001918,1.596289878,-0.311765469,0.928533721,0.024719801,-0.06867207,-0.073839026,4.100603582,1.213021393,-4.76721448,-1.295371004,-0.499498076,0.703987152,-0.090622688,0.949853416,-0.07799658,-0.34016838,0.125919372,-0.155637035,-0.030099407,-0.029003351,0.031907661,0.27879626,1.038688633,1.190737288,0.644762069,-1.991811063,1.219876145,3.796633218,2.452789286,0.012491616,-0.221968403,-0.911630677,0.373657231,0,1.345336951,-0.546401469,0.190977096,-1.300295643,1.686542518,-0.088552224,-0.507493431,-0.152296909,0.786190532,-3.745296744,8.65E-05,-0.244563439,0.239005031,-1.330439786,0.173588463,0,0.223739617,0,-1.24037606,-0.770381555,0.392778194,1.061189369,0,-0.208299464,0,0.024769855,0.533290591,4.140742313,-0.495413229,2.206590588,1.885997723,0.643990768,0.041073357,0.02730469,-0.011813576,1.562757131,0.070683681,2.804494474,-0.424438228,0.230189741
201,36087,New York,Rockland,29.92955929,0.95418376,2.155497444,-0.181401986,1.112680411,0.003224322,-0.151423578,-0.049752709,4.99636503,1.128021154,-3.689780897,-0.881308132,-0.505306193,0.712572361,-0.110070792,0.79619512,-0.13844393,-0.172479742,0.109978271,-0.102863558,-0.009172377,-0.013980032,0.023024278,0.159184581,0.846338886,1.125787982,0.656198531,-2.150517456,1.017105805,4.926705661,0.986767911,0.013021885,-0.111562712,-0.562027356,0.436683752,0,2.921874324,-0.461728233,0.239451405,-1.361271944,1.172260991,-0.071353225,-0.330223302,-0.099484271,0.755382326,-3.144635946,0.000171196,-0.13280214,0.11257018,-1.329002446,0.154203178,0,0.148047719,0,-2.084122284,-0.697453645,0.357589085,1.278312975,-0.004741043,-0.130773506,-0.062266519,0.002860136,4.219283514,4.005154637,-0.949330996,3.162923419,1.547840566,1.85194064,0.047400616,0.265541841,-0.02259675,1.090693356,1.224370698,2.929485562,-0.005458515,0.330418043
202,36063,New York,Niagara,21.27930609,0.732734282,1.596289878,-0.281220409,0.949134684,0.027944123,0.015803778,-0.087848179,4.125239672,1.587441234,-5.096157719,-1.272578552,-0.47045749,0.835627026,-0.096131775,1.041970294,-0.15989299,-0.116155057,0.183667544,-0.165476158,-0.018507673,-0.027361914,0.054327627,0.245944172,0.807868937,1.017539137,0.658346368,-2.257982602,1.428070475,4.392261929,2.404037836,0.013064582,-0.362745861,-1.00437927,0.495208379,0,1.400336838,-0.565942342,0.182216679,-1.271326819,1.957570691,-0.11479413,-0.628892532,-0.157209712,0.338599619,-4.239958579,0.000217372,-0.243266317,0.194378371,-1.483427207,0.130099189,0,0.164829885,0,-1.288824407,-0.774799054,0.394547363,1.47419283,-0.009140216,-0.277789194,-0.201531065,0.031710201,1.647755269,4.156606604,-0.494250062,2.24527906,1.880117166,1.141927216,0.099714402,0.046599349,-0.009233745,1.481104381,0.097313236,2.949697746,-0.170748303,0.209391893
203,36031,New York,Essex,18.08705687,0.303776095,1.523332454,-0.274153409,0.671419559,0.006986031,-0.084451749,-0.060088674,3.307512623,1.410200523,-4.172425356,-1.094037681,-0.505306193,0.615273324,-0.113804178,0.908164504,-0.037048376,-0.358071979,0.078747508,-0.134169858,-0.019322271,-0.043233772,0.038857246,0.167456351,0.923278785,1.125787982,0.707049024,-1.969647212,1.330350626,3.752766446,2.243916493,0.017780841,-0.153310411,-0.908716235,0.297125027,0.210862336,1.462285686,-0.515665359,0.155935427,-1.322911734,1.504060066,0,0,-0.130189293,0.646681676,-3.356633875,0.00010738,-0.136865643,0.193892194,-1.281399425,0.156269127,0,0,0,-1.273901004,-0.7572418,0,0.80186693,0,-0.219582735,-0.164044439,0,0.190377925,4.409501512,-0.472201621,1.825495237,2.312110435,0.377501093,0.046250105,0.033159141,-0.009220075,1.601923952,0.084215288,2.78199922,-0.569574941,0.110561263
204,36059,New York,Nassau,29.07533578,1.090160012,2.052518978,-0.287631693,1.22569179,0.000537387,-0.194398621,-0.049016884,3.491246239,1.479460615,-3.404698212,-0.8965031,-0.563387365,0.652475897,-0.112504743,0.843917111,-0.768266317,-0.238290541,0.12760545,-0.061718135,-0.005832524,-0.011517877,0.020002719,0.168631319,0.865573861,1.125787982,0.70451651,-2.550990531,0.963139725,4.16826056,1.21036519,0.00980214,-0.132076567,-0.639813665,0.450189435,0,2.315937069,-0.44869053,0.266900712,-1.356632197,1.136325177,-0.063294497,-0.315410578,-0.105625276,0.734165355,-1.90798136,2.40E-05,-0.157828315,0.136950051,-1.453292481,0.16742448,0,0.13516813,0,-2.70122958,-0.492485696,0.48297323,1.520041937,-0.005890647,-0.126783399,-0.066550919,0.00720854,5.429669978,4.703255136,-0.782465299,2.410442381,1.752161778,1.889317989,0.047787912,0.441143225,-0.017191098,1.029922231,0.787701395,2.950393453,-0.001462667,0.302555648
205,36097,New York,Schuyler,19.96032687,0.442569856,1.658832397,-0.292128119,0.968221782,0.021495479,0.2437029,-0.080348045,4.417279135,1.161397555,-4.91866421,-1.223194907,-0.482073725,0.715434097,-0.075921154,0.895156102,-0.019499145,-0.136067352,0.072386395,-0.169948487,-0.013326828,-0.06229113,0.036077412,0.269678513,0.942513759,1.060838675,0.696079174,-1.811450059,1.393724634,3.988346254,2.325798156,0.0102256,-0.065360623,-0.830113109,0.360151548,0.210862336,1.671438017,-0.506357915,0.236531266,-1.278448849,1.847047216,0,0,-0.136330298,0,-4.02796065,0.000155645,0,0.26571938,-1.341824133,0.157648401,0,0.348426127,0,-1.17583293,-0.841622309,0,0.494724388,0,-0.388575212,0,0,0.486515998,4.538346989,-0.527120661,2.155933673,2.104764594,0.15504579,0.034396911,0.026630471,-0.003839982,1.647138824,0.041260753,2.883619273,-0.617488772,-0.004195134
206,36017,New York,Chenango,17.81149651,0.440729331,1.564215558,-0.375167816,0.710021768,0.016121609,0.163244455,-0.089795812,4.267630972,1.200556419,-4.929893826,-1.473911876,-0.493689959,0.692540206,-0.084418049,0.892570926,-0.044848034,-0.177479155,0.092887571,-0.194993527,-0.021660168,-0.038893702,0.030880331,0.190814703,0.865573861,1.060838675,0.66186168,-1.919503903,1.272405801,4.054697017,2.323320864,0.013587702,-0.168602918,-0.845158824,0.369155337,0,1.524928333,-0.505404348,0.19798543,-1.265256374,1.953556741,-0.148341989,-0.517938424,-0.163350717,0.379870989,-3.886628697,8.29E-05,-0.11494212,0.317665014,-1.218641029,0.141694455,0,0.267109668,0,-1.178691101,-0.921351009,0.223731024,0.445489867,0,-0.239756918,-0.268775235,0.017906937,0.350721468,4.347843015,-0.446773353,2.325123727,2.009297412,0.144860897,0.036661315,0.027439762,-0.002893881,1.64156233,0.076040638,2.869707393,-0.634674775,0.044257498
207,36045,New York,Jefferson,17.62010863,0.514859222,1.711890661,-0.185793102,0.757631647,0.027406736,0.155052988,-0.074623423,4.753019325,1.245626694,-4.858671618,-1.302968488,-0.447225022,0.772668825,-0.068088246,0.987098931,-0.07799658,-0.51025257,0.26410113,-0.297857085,-0.01603944,-0.015551917,0.029248689,0.225170749,0.980983709,1.104138213,0.665548554,-2.187969734,1.529997516,3.609691851,2.010986067,0.013432702,-0.195485812,-0.895394317,0.351147759,0.210862336,1.535447533,-0.506374264,0.103372924,-1.286135994,1.769044411,-0.131862656,-0.669884854,-0.143699503,0.824264824,-4.663954436,0.000325902,-0.185597748,0.210492064,-1.429508525,0.13274997,0,0.236266337,0,-1.236932198,-0.865318652,0.334926987,1.204032992,-0.005815184,-0.222977192,-0.149033525,0.01902612,0.233915823,3.24944202,-0.508019827,2.693450657,1.348340607,1.009428968,0.057651366,0.070899276,-0.054622892,1.409957717,0.089020774,2.726742339,-0.365600485,0.11292517
208,36103,New York,Suffolk,23.05509561,0.934717514,2.046280965,-0.360539901,0.957518573,0.004299096,-0.078051206,-0.066393636,3.785713115,1.451979748,-3.829359274,-0.934490519,-0.540154896,0.692540206,-0.106221018,0.854512955,-1.333741525,-0.326243359,0.126187612,-0.094813366,-0.011086683,-0.016762128,0.022661691,0.203927339,0.807868937,1.104138213,0.69513274,-2.26366395,1.049068626,4.040327201,1.485436336,0.008276627,-0.114035104,-0.940994468,0.405170492,0,2.485871867,-0.52059157,0.244707655,-1.320510337,1.445863145,-0.083596727,-0.417056448,-0.099484271,0.701032001,-1.943314348,0.000200277,-0.290615786,0.212084783,-1.360031841,0.136612295,0,0.139949026,0,-2.344520431,-0.595698459,0.366657245,1.326246838,-0.006378675,-0.165802805,-0.094120402,0.00343504,1.624264984,4.671580293,-0.827406658,2.373897562,1.663376372,1.200593831,0.054019062,0.176855244,-0.016497763,1.166296845,0.588113843,2.919648705,-0.01979173,0.211860143
209,36121,New York,Wyoming,18.45930105,0.474800757,1.61998935,-0.229595117,0.758578823,0.019345931,0.596940939,-0.073727852,4.041433347,1.1958908,-4.821900868,-1.439723198,-0.476265607,0.758360143,-0.078525018,0.973527449,-0.044848034,-0.177479155,0.069090879,-0.094813366,-0.021994154,-0.030978639,0.028160928,0.249375077,0.827103911,1.104138213,0.728078428,-1.862724654,1.261741862,3.581782037,1.932746186,0.01848502,-0.102043809,-1.005737755,0.396166703,0.210862336,0.997969899,-0.544617301,0.219010431,-1.288876388,1.654858088,0,0,-0.151068708,1.101829319,-3.709963756,0.000311179,-0.170442376,0.196979711,-1.380792543,0.142408661,0,0,0,-1.351985307,-0.719662546,0,0.851748098,0,-0.276330253,-0.281461078,0.011274738,0.129737189,4.451213717,-0.386292026,2.122630271,1.768817831,0.831387358,0.039084413,0.023799676,-0.005147693,1.56051789,0.086945937,2.63677194,-0.487597217,-0.059367224
210,36075,New York,Oswego,17.6085867,0.562340186,1.696884289,-0.278082043,0.796083869,0.031705831,0.049104792,-0.084478476,4.44986515,1.332121322,-5.643526803,-1.295371004,-0.464649373,0.769807089,-0.075259932,0.967214588,-0.157943075,-0.520751594,0.105763076,-0.181576541,-0.020104286,-0.031535058,0.044537776,0.212669096,1.000218683,1.039188906,0.652345556,-1.988171227,1.491434143,4.112207665,2.600528558,0.011599796,-0.194538468,-1.002066339,0.369155337,0.210862336,1.711377598,-0.536947615,0.218426404,-1.277831644,1.933332278,-0.139418649,-0.604668156,-0.148612306,0.243849855,-4.416623519,0.000180817,-0.197921085,0.30175906,-1.301245704,0.142548014,0,0.156807992,0,-1.259118167,-0.862551404,0.379449216,0.865146482,-0.004148442,-0.288027782,-0.170302254,0.020119576,0.32110212,4.244643382,-0.550505333,2.359802405,1.611830995,0.156074309,0.042254744,0.028249779,-0.005688156,1.629376911,0.040941554,2.867224151,-0.469884548,0.125801056
